text,label
O produto deve ser intuitivo e autoexplicativo.  Nove em cada dez usuários serão capazes de completar um jogo com sucesso sem treinamento.,non_functional
All network transactions that involve financial information or personally identifiable information shall be encrypted.,non_functional
O sistema deve permitir que os usuários visualizem as informações de outros usuários.,functional
Uma combinação correta de nome de usuário e senha é necessária para o login do usuário.,non_functional
O sistema deverá possuir um formulário MDI que permita a visualização do gráfico e da tabela de dados.,functional
O sistema deverá ser compatível com o sistema operacional Microsoft Windows.,non_functional
It must allow a user to download a backup of their medical information.,functional
The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.,functional
The system shall display the orders that are eligible to change.,functional
System shall allow users to update their billing and contact information via the “My Account” section of the website.,functional
The application should be easy to extend. The code should be written in a way that it favors implementation of new functions.,non_functional
The system provides storage of all databases on redundant computers with automatic switchover.,non_functional
Todas as senhas geradas ou aceitas devem ser armazenadas no banco de dados de forma criptografada.,non_functional
Todos os usuários do CCR deverão receber treinamento antes da implantação do sistema WCS. Uma sessão de treinamento será realizada para 100% dos usuários do CCR antes da implantação do sistema (com base na disponibilidade de um usuário do CCR),non_functional
It must be able to change and update information on the server.,non_functional
We must be able to interface with the following browsers: IE 5.X  6.0  Netscape 6.x  7.x  8.x and Firefox 1.0.,non_functional
"Um membro da equipe deverá ter a capacidade de gerenciar o progresso de um aluno em tempo parcial, o que inclui modificar sua sequência de aulas e cronograma de aulas.",functional
Icons will clearly illustrate the feature it represents.,functional
A funcionalidade de lavagem de leads compilará informações de contato e de pontuação acadêmica para uma pontuação total.,functional
New branches/complexes/districts/regions and revenue/expense accounts added to the BDW  must be reflected in the RFS system. 100% of the entities (mentioned above) available as of October month-end  will be loaded into the RFS system  prior to the budget start process.,non_functional
Program Administrators/Nursing Staff Members shall be able to create a new Program of Study.,functional
