,keyword,score,intent,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,keywords,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
641,,1.0,customer_experience,641.0,641.0,641.0,641.0,641.0,641.0,641.0,641.0,641.0,641.0,621.0,601.0,CX,581.0,561.0,541.0,521.0,501.0,481.0,461.0,441.0,421.0,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0
642,,1.0,customer_experience,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,622.0,602.0,omnichannel,582.0,562.0,542.0,522.0,502.0,482.0,462.0,442.0,422.0,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0
643,,1.0,customer_experience,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,623.0,603.0,connected marketing,583.0,563.0,543.0,523.0,503.0,483.0,463.0,443.0,423.0,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0
644,,1.0,others,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,624.0,604.0,hyper-personalized advisory,584.0,564.0,544.0,524.0,504.0,484.0,464.0,444.0,424.0,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0
645,,1.0,others,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,625.0,605.0,personalized financial insights,585.0,565.0,545.0,525.0,505.0,485.0,465.0,445.0,425.0,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0
646,,1.0,others,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,626.0,606.0,interbank account data,586.0,566.0,546.0,526.0,506.0,486.0,466.0,446.0,426.0,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0
647,,1.0,data_and_analytics,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,627.0,607.0,account data sharing,587.0,567.0,547.0,527.0,507.0,487.0,467.0,447.0,427.0,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0
648,,1.0,others,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,628.0,608.0,instant payment,588.0,568.0,548.0,528.0,508.0,488.0,468.0,448.0,428.0,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0
649,,1.0,others,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,629.0,609.0,cross-border payments,589.0,569.0,549.0,529.0,509.0,489.0,469.0,449.0,429.0,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0
650,,1.0,others,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,630.0,610.0,payment hubs,590.0,570.0,550.0,530.0,510.0,490.0,470.0,450.0,430.0,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0
651,,1.0,others,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,631.0,611.0,remittance transformation,591.0,571.0,551.0,531.0,511.0,491.0,471.0,451.0,431.0,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0
652,,1.0,others,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,632.0,612.0,pos innovations,592.0,572.0,552.0,532.0,512.0,492.0,472.0,452.0,432.0,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0
653,,1.0,others,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,633.0,613.0,instant payments,593.0,573.0,553.0,533.0,513.0,493.0,473.0,453.0,433.0,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0
654,,1.0,others,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,634.0,614.0,POS innovations,594.0,574.0,554.0,534.0,514.0,494.0,474.0,454.0,434.0,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0
655,,1.0,others,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,635.0,615.0,payment hubs,595.0,575.0,555.0,535.0,515.0,495.0,475.0,455.0,435.0,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0
656,,1.0,others,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,636.0,616.0,DLT,596.0,576.0,556.0,536.0,516.0,496.0,476.0,456.0,436.0,416.0,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0
657,,1.0,sustainability,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,637.0,617.0,esg,597.0,577.0,557.0,537.0,517.0,497.0,477.0,457.0,437.0,417.0,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0
658,,1.0,sustainability,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,638.0,618.0,green finance,598.0,578.0,558.0,538.0,518.0,498.0,478.0,458.0,438.0,418.0,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0
659,,1.0,sustainability,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,639.0,619.0,net zero,599.0,579.0,559.0,539.0,519.0,499.0,479.0,459.0,439.0,419.0,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0
660,,1.0,sustainability,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,640.0,620.0,greenwashing,600.0,580.0,560.0,540.0,520.0,500.0,480.0,460.0,440.0,420.0,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0
661,,1.0,sustainability,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,641.0,621.0,greenhushing,601.0,581.0,561.0,541.0,521.0,501.0,481.0,461.0,441.0,421.0,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0
662,,1.0,sustainability,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,642.0,622.0,decarbonization,602.0,582.0,562.0,542.0,522.0,502.0,482.0,462.0,442.0,422.0,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0
663,,1.0,sustainability,663.0,663.0,663.0,663.0,663.0,663.0,663.0,663.0,663.0,663.0,643.0,623.0,esg product strategy,603.0,583.0,563.0,543.0,523.0,503.0,483.0,463.0,443.0,423.0,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0
664,,1.0,sustainability,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,644.0,624.0,climate modeling,604.0,584.0,564.0,544.0,524.0,504.0,484.0,464.0,444.0,424.0,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0
665,,1.0,governance_risks,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,645.0,625.0,dora,605.0,585.0,565.0,545.0,525.0,505.0,485.0,465.0,445.0,425.0,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0
666,,1.0,business_model,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,646.0,626.0,Equipment-as-a-Service,606.0,586.0,566.0,546.0,526.0,506.0,486.0,466.0,446.0,426.0,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0
667,,1.0,business_model,667.0,667.0,667.0,667.0,667.0,667.0,667.0,667.0,667.0,667.0,647.0,627.0,financial inclusion,607.0,587.0,567.0,547.0,527.0,507.0,487.0,467.0,447.0,427.0,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0
668,,1.0,others,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,648.0,628.0,next-gen banking,608.0,588.0,568.0,548.0,528.0,508.0,488.0,468.0,448.0,428.0,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0
669,,1.0,business_model,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,649.0,629.0,financial inclusion,609.0,589.0,569.0,549.0,529.0,509.0,489.0,469.0,449.0,429.0,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0
670,,1.0,others,670.0,670.0,670.0,670.0,670.0,670.0,670.0,670.0,670.0,670.0,650.0,630.0,youth banking,610.0,590.0,570.0,550.0,530.0,510.0,490.0,470.0,450.0,430.0,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0
671,,1.0,others,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,651.0,631.0,greenlight,611.0,591.0,571.0,551.0,531.0,511.0,491.0,471.0,451.0,431.0,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0
672,,1.0,others,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,652.0,632.0,starter credit cards,612.0,592.0,572.0,552.0,532.0,512.0,492.0,472.0,452.0,432.0,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0
673,,1.0,others,673.0,673.0,673.0,673.0,673.0,673.0,673.0,673.0,673.0,673.0,653.0,633.0,family app,613.0,593.0,573.0,553.0,533.0,513.0,493.0,473.0,453.0,433.0,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0
674,,1.0,others,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,654.0,634.0,financial education,614.0,594.0,574.0,554.0,534.0,514.0,494.0,474.0,454.0,434.0,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0
675,,1.0,talent_and_education,675.0,675.0,675.0,675.0,675.0,675.0,675.0,675.0,675.0,675.0,655.0,635.0,money skills,615.0,595.0,575.0,555.0,535.0,515.0,495.0,475.0,455.0,435.0,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0
